"PCC Black Performance Summer Short Sleeve Jersey",http://champ-sys.com/pcc-black-performance-summer-short-sleeve-jersey.html,pcc-black-performance-summer-short-sleeve-jersey,"<p>Designed specifically for hot and humid conditions. This jersey features a mix of highly breathable, perforated fabrics enabling you to remain cool and focused in the toughest of climates and conditions. &#xA0;Our summer jersey will be the lightest jersey in your arsenal.</p><p><span style='text-decoration: underline;'><strong>Features:</strong></span>&#x2028;</p><ul class='disc'><li>Constructed with three fabrics, each located for a specific performance purpose. Airlite and Dimple Lite fabrics keeps the weight down and the ventilation up, while the lycra-blend on the shoulders keeps the kit snug.</li><li>Front &amp; Rear panels: Airlite lightweight technical fabric with 50+ UV protection ingrained in the fabric &#x2014; it won&#x2019;t wash out.</li><li>Side panels: Dimple Lite a breathable high-tensile lightweight fabric.&#x2028;</li><li>Shoulder: Lycra-blend perfectly contours to the shape of the shoulder and arms providing a snug fit.</li><li>Three rear storage pockets with slash side pockets allow for easy access while being secure.&#x2028;</li><li>Reinforced pocket anchor to ensure maximum storage capacity. &#x2028;</li><li>Zippered water resistant gear pocket with a reflective zipper. &#x2028;</li><li>Lower and upper zipper garage. &#x2028;</li><li>Silicone rear hem keeps jersey in correct position while riding. &#x2028;</li><li>Soft feel, tapered collar allowing for ideal comfort. &#x2028;</li><li>Full zipper, adapt to all conditions. &#x2028;</li><li>Partial flatlock seams allowing additional aesthetic appeal. &#x2028;</li><li>Traditional Champion System fit. &#x2028;</li><li>Race and Club cut. &#x2028;</li><li>XS &#x2013; 4XL sizing. &#x2028;</li></ul>","<p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$104.40
"PCC Black Apex Aero Short Sleeve Jersey",http://champ-sys.com/pcc-black-apex-aero-short-sleeve-jersey.html,pcc-black-apex-aero-short-sleeve-jersey,"<p>The Apex Aero Collection; a nearly unfair advantage in the pursuit of speed. Tailored specifically for an extremely close fit with minimal drag, the Apex Aero is the fastest garment in your closet, the gains it provides are anything but marginal.</p><p><span style='text-decoration: underline;'><strong>Features:</strong></span></p><ul class='disc'><li>Aero, snug fit. This jersey is designed to be a very close, body hugging fit. &#x2028;</li><li>Constructed with four high end premium fabrics, each located for a specific performance purpose. &#x2028;</li><li>Front Panel: Elite, a soft, lightweight fabric with a perfect lycra blend for a streamlined fit.&#x2028;</li><li>Side Panel: Tech Mesh, 4 way stretch open weave fabric.</li><li>Shoulder, Sleeves &amp; Rear Panels: Dimple fabric specifically designed for minimum drag. The same one-way &#x201C;shark&#x201D; fabric used on Olympic speed suits.</li><li>Laser cut sleeve hem finished with internal silicone grip and tailored-fit, keeps sleeves in place and minimizies drag.</li><li>Three rear storage pockets with slash side pockets for easy and secure access.</li><li>Reinforced pocket anchor to ensure maximum storage capacity. &#x2028;</li><li>Zippered water resistant gear pocket with a reflective zipper.</li><li>Silicone-injected front hem provides incredible support to hold the jersey firmly in place, a key factor in overall jersey comfort. &#x2028;</li><li>Lower and upper zipper garages with a full zipper to provide minimal irritation and maximum venting. &#x2028;</li><li>Silicone rear hem keeps jersey in correct position while riding. &#x2028;</li><li>Soft feel, tapered collar allowing for ideal comfort. &#x2028;</li><li>XS-4XL&#xA0;</li></ul>","<p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$161.60
"PCC Tech Casual Jacket",http://champ-sys.com/pcc-tech-casual-jacket.html,pcc-tech-casual-jacket,"","",$104.40
"PCC Tech Bib Short",http://champ-sys.com/pcc-tech-bib-short.html,pcc-tech-bib-short,"<p>The Tech collection forms the core of your sports apparel needs, providing a perfect balance between feature packed technical performance and practicality. This collection is designed and hand crafted specifically to do the basics very well at unmatched value for such an offering.</p><p><span style='text-decoration: underline;'><strong>Features:</strong></span></p><ul class='disc'><li>Constructed entirely from our premium Contour fabric to ensure perfect compression, leads to optimal comfort. The Tech bib short provides the most comfortable and forgiving fit of any other short in its category.</li><li>ContourLycra - High compression lycra material, a critical requirement for a performance bib short ensuring fit and function.</li><li>83% Polyester, 17% Spandex fabric blend, 360 g/y fabric weight. &#x2028;</li><li>Made from Tech Mesh straps &#x2013; extremely lightweight and highly breathable.</li><li>Radio/ipod pocket for storage. &#x2028;</li><li>Double layered rear panel, providing increased structure and durability. &#x2028;</li><li>Standard elastic gripper to hold bib short in place in all conditions. &#x2028;</li><li>Veloce chamois. &#x2028;</li><li>XS-4XL sizing. &#x2028;</li></ul>","<p><b><em>&#xA0;</em></b></p><br><p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$92.80
"PCC Transformer Cap",http://champ-sys.com/pcc-transformer-cap.html,pcc-transformer-cap,"","",$42.50
"Ugly Reno - Apex Enduro Run Shorts",http://champ-sys.com/ugly-reno-apex-enduro-run-shorts.html,ugly-reno-apex-enduro-run-shorts,"","<p><em><b>**Please allow 3-4 weeks for delivery upon the date of purchase**</b></em></p><br><p>The APEX Enduro Run Short is perfect for those who need extra storage capacity in their long training or races. It features extra pockets for your gear, food and valuables. Mesh side panels offer increased ventilation and keep you comfortable at all times. Its medium leg length is perfect for on the trail and also hanging out at the coffee shop after your run.</p><br><ul><br><li>Lightweight fabric with mesh side panels for better breathability</li><br><li>1 zipper back pocket &#x2013; ideal for your ID, valuables and car key</li><br><li>3 rear mesh stretch pockets &#x2013; 2 small ones for energy bars/gels and 1 large center rear pocket for storage of jackets, warmers, gloves etc.</li><br><li>Reflective stripes for visibility in low-light conditions</li><br></ul>",$88.00
"PCC Tech Casual Jacket with Hood",http://champ-sys.com/pcc-tech-casual-jacket-with-hood.html,pcc-tech-casual-jacket-with-hood,"","",$138.70
"Pro Rugby Ohio Replica Home Jersey",http://champ-sys.com/pro-rugby-ohio-replica-home-jersey.html,pro-rugby-ohio-replica-home-jersey,"<p>The Rugby Tech Jersey is cut a little looser than our Elite jersey for a more traditional fit. Designed and tested specifically to handle the rigors of any level of Rugby. Our Rugby Tech Jersey is constructed from our heavyweight CS Tech material that features extreme levels of moisture wicking and breathability to keep you performing at your best no matter the state of play.</p><p><strong>Features:</strong></p><ul> <li>Made from our exclusive heavy weight CS Tech Fabric for superior comfort and wicking</li> <li>100% permanent UV protection yarn</li> <li>Traditional fit</li> <li>Reinforced CS contour lycra collar for increased strength and comfort</li> <li>No annoying labels tags at the neck</li> </ul><br><p><b>We can create&#xA0;<a href='http://champ-sys.com/custom/rugby-collection' target='_blank'>custom designed rugby kits</a>,&#xA0;<a href='http://champ-sys.com/custom/rugby-collection/rugby-singlet.html' target='_blank'>singlets</a>,&#xA0;<a href='http://champ-sys.com/custom/rugby-collection?cat=465' target='_blank'>jerseys</a>,&#xA0;<a href='http://champ-sys.com/custom/rugby-collection/bottoms' target='_blank'>shorts</a>,&#xA0;and&#xA0;<a href='http://champ-sys.com/custom/rugby-collection/accessories' target='_blank'>accessories</a>,&#xA0;for your team or club. Easy ordering process.&#xA0;<a href='http://champ-sys.com/custom/rugby-collection' target='_blank'>View all custom rugby cothing</a>&#xA0;today.</b></p>","<p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$80.00
"Performance Link Tri Top",http://champ-sys.com/performance-link-tri-top-68939.html,performance-link-tri-top-68939,"<p>The Performance Link tri top is based on our classic design which has been worn to victories in tri events around the world and offers a superb fit and classic styling. Available in men&apos;s and women&apos;s fits.</p>","<p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$65.00
"PCC Yellow Apex Aero Short Sleeve Jersey",http://champ-sys.com/pcc-yellow-apex-aero-short-sleeve-jersey.html,pcc-yellow-apex-aero-short-sleeve-jersey,"<p>The Apex Aero Collection; a nearly unfair advantage in the pursuit of speed. Tailored specifically for an extremely close fit with minimal drag, the Apex Aero is the fastest garment in your closet, the gains it provides are anything but marginal.</p><p><span style='text-decoration: underline;'><strong>Features:</strong></span></p><ul class='disc'><li>Aero, snug fit. This jersey is designed to be a very close, body hugging fit. &#x2028;</li><li>Constructed with four high end premium fabrics, each located for a specific performance purpose. &#x2028;</li><li>Front Panel: Elite, a soft, lightweight fabric with a perfect lycra blend for a streamlined fit.&#x2028;</li><li>Side Panel: Tech Mesh, 4 way stretch open weave fabric.</li><li>Shoulder, Sleeves &amp; Rear Panels: Dimple fabric specifically designed for minimum drag. The same one-way &#x201C;shark&#x201D; fabric used on Olympic speed suits.</li><li>Laser cut sleeve hem finished with internal silicone grip and tailored-fit, keeps sleeves in place and minimizies drag.</li><li>Three rear storage pockets with slash side pockets for easy and secure access.</li><li>Reinforced pocket anchor to ensure maximum storage capacity. &#x2028;</li><li>Zippered water resistant gear pocket with a reflective zipper.</li><li>Silicone-injected front hem provides incredible support to hold the jersey firmly in place, a key factor in overall jersey comfort. &#x2028;</li><li>Lower and upper zipper garages with a full zipper to provide minimal irritation and maximum venting. &#x2028;</li><li>Silicone rear hem keeps jersey in correct position while riding. &#x2028;</li><li>Soft feel, tapered collar allowing for ideal comfort. &#x2028;</li><li>XS-4XL&#xA0;</li></ul>","<p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$161.60
"Tech - Champion System Jersey",http://champ-sys.com/tech-champion-system-jersey.html,tech-champion-system-jersey,"","<p><span style='font-size: medium;'><strong>Available for Men and Women</strong></span></p><br><p><b><em>**Please allow 3-4 weeks for delivery upon the date of purchase**</em></b></p><br><p>Tech Pro</p><br><p>Exceptional quality and comfortable fit. Tech Pro offers the perfect combination of feature packed technical performance and practicality. This jersey is a great all around performer under all conditions. Made from our premium Tech fabric, it has market leading moisture management, permanent 50+ UV, and a reflective, zippered water-resistant pocket for your sensitive gear, you&#x2019;ll be hard pressed to find a better jersey in its class.</p><br><p>Tech Summer</p><br><p>All the performance, features, and comfort of the Tech Pro, but specifically designed for hot and humid conditions. It is built from our premium feather-weight Airlite fabric, with mesh side panels for superior airflow and breathability.</p><br><p><strong>&#xA0;</strong></p>",$78.00
